,text,label,predicted_label,match,confidence
1379,"Kabilang si Department of Information and Communications Technology (DICT) Undersecretary Anna Mae Yu Lamentillo sa People to Watch 2023 ng Rising Tigers Magazine.Kinikilala ng parangal ang mga umuusbong na lider na nag-ambag sa positibong pagbabago sa Pilipinas at Asya.“Isang karangalan na makilala ng Rising Tigers Magazine. Ang award na ito ay nagpapaalala sa akin na magpasalamat sa pagkakataong makapaglingkod sa ating bayan,” ani Lamentillo.",12,12,True,0.6058353
1380,Nagkilos-protesta ang mga militanteng grupo  sa Times Square sa New York City para tutulan ang  pagbabalik ng base militar ng Amerika sa Pilipinas sa ilalim ng pinalawak na Enhanced Defense Cooperation Agreement (EDCA).,11,11,True,0.8718409
1381,PCG na-wow Mali! 2 sa Basilan fire nawawala pa,8,8,True,0.6825332
1382,"Nilabas ng employment platform na JobStreet nitong Sabado, Enero 21, ang sampung trabahong pinaka in-demand sa Pilipinas ngayong taon.",1,0,False,0.45184284
1383,6 Indian student arestado sa 1 kilong marijuana,6,6,True,0.9620793
1384,DALAWANG bagyo ang kasalukuyang binabantayan ng PAGASA sa loob ng ating bansa – ang Tropical Storm Paeng at Tropical Depression Queenie.,8,9,False,0.7972937
1385,"Ginawaran ng posthumous award: Lamay ni Lt. Col. Serna, binisita ng PNP chief",12,12,True,0.7678909
1386,Hiniling ng isang kongresista sa Department of Justice (DOJ) na iutos sa National Bureau of Investigation (NBI) ang pag-aresto sa mga nagmamanipula sa presyo at suplay ng produktong pang-agrikultura sa bansa.,6,5,False,0.3687973
1387,Deployment ban ng mga doktor at nurse nais ipatupad ni Duterte,5,5,True,0.9118704
1388,"Arestado ang isang Chinese national habang tinatayang nasa P3 mil­yon halaga ng puslit na sigarilyo ang nasamsam dito sa isinagawang entrapment operation ng pulisya nitong Miyerkoles ng gabi sa San Pablo, Laguna.",6,6,True,0.9818124
1389,Hinimok kahapon ni Philippine National Police (PNP) chief Maj. Gen. Benjamin Acorda Jr. ang lahat ng kanilang miyembro na isumbong sa kanya ang mga korap at tiwaling pulis mula sa hanay ng mga corporal hanggang heneral.,6,6,True,0.8773975
1390,5 Vietnamese kulong sa extortion,6,6,True,0.9190151
1391,Tulfo binisto P20M suhulan sa FDA,6,6,True,0.78013366
1392,Kolehiyala ginawang negosyo pagtatahi ng OOTD,14,0,False,0.5686137
1393,"Nasa 19,000 na trabaho, iaalok sa mga taga-Pangasinan sa Labor Day",9,1,False,0.7652636
1394,DAPAT umanong pagkatiwalaan ng publiko ang Inter-Agency Task Force on Emerging Infectious Disease sa pagdedesisyon kung kailangan ng alisin o palawigin pa ang Enhanced Community Quarantine sa Luzon.,8,8,True,0.790448
1395,Pinag-iingat ng Philippine Egg Board Association (PEBA) ang mga mamimili ng murang frozen na itlog dahil sa sakit na maaaring makuha sa pagkonsumo nito.,8,8,True,0.94583696
1396,"27 patay, 11 sugatan sa patuloy na pag-ulan; PAGASA wala pa ring inaasahang bagyo sa bansa",8,8,True,0.81178135
1397,"Sa gitna ng banta ng El Niño, sinabi ng Bureau of Fisheries and Aquatic Resources (BFAR) na pinaghahandaan na nila ang posibleng epekto ng weather phenomenon sa produksyon ng pagkain sa bansa.",1,1,True,0.6672483
1398,Domestic tourism makakatulong sa pagbuhay ng ekonomiya,0,0,True,0.9769892
1399,"LAGUNA -- Nasa P4-milyong shabu, at isang baril ang nakuha sa isang high-value individual (HVI) sa droga ng City Police Drug Enforcement Unit noong Sabado ng hapon, Abril 1 sa Barangay San Jose, San Pablo City sa lalawigang ito.",6,6,True,0.96470934
1400,Isinisi  rin ng isang peasant group ang malalang pagbaha sa Cagayan at Isabela matapos ang pananalasa ng Bagyong Ulysses sa talamak na black sand mining at illegal logging.,11,11,True,0.58860314
1401,LUMABAS na kahapon ang kauna-unahang survivor ng survivor ng coronavirus disease sa We Heal As One Center sa Ninoy Aquino Stadium.,8,8,True,0.9103783
1402,"Igorot Stone Kingdom sa Baguio City, muling binuksan sa mga turista",10,6,False,0.8336241
1403,Kuwestyunableng rapid test kits pinayagan umanong maibenta sa bansa,8,6,False,0.7788527
1404,Nanawagan ang Philippine Charity Sweepstakes Office (PCSO) sa publiko na suportahan ang ilulunsad nilang special sweepstakes bilang suporta sa problema sa malnutrisyon sa hanay ng mga batang Pinoy.,8,9,False,0.41323566
1405,"Ion, pinagwagwagan ang 'wife' na si Vice Ganda: 'YorMEME ng buhay ko!'",14,12,False,0.42340675
1406,Operasyon ng ABS-CBN ipinatigil ng NTC,4,7,False,0.7454569
1407,"Motorcade nina Bongbong, Sara, isasagawa sa Quezon City",14,14,True,0.42965302
1408,Tahasang sinabi ni Senador Ronald “Bato” dela Rosa na pinasok na ng sindikato sa droga ang Philippine National Police (PNP).,6,6,True,0.8133774
1409,"SWS: 69% ng mga Pinoy, nagsabing mahirap maghanap ng trabaho",11,11,True,0.9526331
1410,‘Pinas hindi makawala sa US,13,13,True,0.91243005
1411,"Tinupok ng apoy ang mga bahay sa isang residential area sa Las Piñas City, ayon sa Bureau of Fire Protection.",8,9,False,0.61710197
1412,"Umento sa sahod, isinusulong sa Senado",5,12,False,0.5056274
1413,1 pang magbabaon kay Teves hina-hunting ng DOJ,6,6,True,0.86407655
1414,DTI: Taas-presyo ng mga Noche Buena item rasonable,0,2,False,0.39649972
1415,Duterte binigyan ng P500K reward ngumuso nag-hit and run sa estudyante,6,6,True,0.31721333
1416,"Puno ng mangga sa Nueva Ecija, nabalatan na ang bunga, may sawsawan pang kasama?",14,14,True,0.5067986
1417,SC: Libing ng mga senior citizen sakop ng discount,4,4,True,0.38620773
1418,Malugod ang pasasalamat ni Bishop Ruperto Santos nang italaga siya ni Pope Francis bilang bagong obispo ng Diocese of Antipolo kasunod ng pagretiro ni Bishop Francisco De Leon.,2,2,True,0.884247
1419,Dambuhalang pagong rumampa sa Japan,14,13,False,0.9360419
1420,"Ngayong selebrasyon ng Mother’s Day, Mayo 14, binigyang-pugay ni Vice President Sara Duterte ang pagiging “selfless” ng mga nanay na handang gawin ang lahat para sa kanilang mga anak.",2,2,True,0.50867134
1421,Turkey suko na sa rescue operation,8,13,False,0.9525322
1422,NANAWAGAN ang EcoWaste Coalition sa Department of Interior and Local Government (DILG) na payagan ang paggamit ng development fund para mabigyan ng hazard pay ang mga basurero na itinuturing na frontliners ngayong may Enhanced Community Quarantine.,5,0,False,0.776431
1423,P31M ‘tobats’ nasamsam sa Central Visayas,6,0,False,0.47273794
1424,"Dagdag pa ng Makati LGU, hindi rin binabayaran ng Smart ang franchise tax deficiency nito na nagkakahalagang P3.2 bilyon mula January 2012 hanggang December 2015 at hindi rin pa ito nakakuha ng desisyon mula sa korte tungkol dito.",6,0,False,0.71208954
1425,"Tangkang panggagahasa ang sinislip na motibo ng mga awtoridad sa likod ng pagkakapaslang sa retiradong titser at pagkakasugat sa 13-anyos nitong apo sa Cauayan, Negros Occidental nitong Lunes.",6,6,True,0.8610236
1426,Pasahe sa LRT nagbabadyang tumaas matapos aprubahan ng LTFRB,0,9,False,0.6531621
1427,MARINA pinabayaan mga marinong Pinoy – Hontiveros,12,6,False,0.8767261
1428,Nagbabala ang US Food and Drug Administration na ang nauusong “Benadryl Challenge” sa TikTok ay maaaring makamatay.,8,8,True,0.4809337
1429,"‘Heartful Experiment’ ng isang guro, kinaantigan ng netizens",14,11,False,0.9116703
1430,"Tinutugis ngayon ang isang pulis matapos umano nitong pagbabarilin ang isang dalaga sa harap ng ina nito sa Tacloban City, Leyte noong Miyerkoles.",6,6,True,0.9650737
1431,"Kahit baguhan pa lamang, mistulang pang-beterano na ang performance ni Senador ‘Idol’ Raffy Tulfo dahil sa aktibong partisipasyon sa mga sesyon  hearing sa Senado.",12,12,True,0.9562376
1432,"ILOILO CITY – Wala pang tagas ng langis sa ngayon mula sa lumubog na tanker sa Oriental Mindoro sa Boracay Island, ang pinakasikat na beach destination sa bansa sa Malay town, Aklan province.",8,1,False,0.7382371
1433,NADAGDAGAN ng 24 ang bilang ng mga overseas Filipino workers na nahawa ng coronavirus disease 2019.,8,8,True,0.6986956
1434,"2-2 na sa PBA finals: Ginebra, ginantihan ng TNT sa Game 4",14,12,False,0.5294801
1435,Mas pabibilisin ang serbisyo at transaksiyon sa mga tanggapan ng gobyerno ngayong 2023 upang masiguro ang mabilis na pagtugon at access ng publiko.,1,1,True,0.5154014
1436,"Mayor Belmonte, hinuli dahil sa hindi pagsusuot ng helmet habang nagbibisikleta",6,12,False,0.5620869
1437,Pumanaw na si Fr. Chito Suganob – ang pari na isa sa mga nakaligtas matapos gawing hostage ng Islamist State militants sa Marawi City noong May 2017.,2,6,False,0.24142762
1438,Permanent evacuation center bill pinasertipikahang urgent,5,5,True,0.9101944
1439,"Pasay,  Parañaque, apektado ng water service interruption ng Maynilad ngayong Abril",9,9,True,0.69370335
1440,Mas maraming mahihirap na Pilipino ang matutulungan ng Philippine Charity Sweepstakes Office (PCSO) sa ilalim ng Universal Health Care (UHC) sakaling maibaba sa 10% ang tax rate documentary stamp (DST).,9,9,True,0.45169273
1441,"“If you want to wait for the last minute, there are repercussions.”",14,9,False,0.22382368
1442,"Dead on the spot ang da­lawang paslit na walong taon at limang taong gulang matapos ma-trap sa kanilang nasusunog sa bahay Sabado nang umaga sa Brgy. Addition Hills, Mandaluyong City.",8,8,True,0.46446276
1443,"92 sakong oiled debris, nakolekta sa oil spill sa Oriental Mindoro",8,6,False,0.41214904
1444,NTC tumalikod sa salita na magbibigay ng provisional authority sa ABS-CBN,4,12,False,0.90248483
1445,"Barangay kagawad, 3 pa tigok sa nahulog na boom truck",8,6,False,0.97123474
1446,"KAMPO HENERAL PACIANO RIZAL, Santa Cruz, Laguna – Arestado ng pulisya ang 13 hinihinalang drug personalities sa isang araw na operasyon sa lalawigang ito noong Biyernes, Marso 17.",6,6,True,0.9706405
1447,Mga motorsiklo ubra na sa bike lane,9,9,True,0.52546495
1448,"Manlalakbay mula sa 7 bansa sa Africa, bawal nang pumasok sa Pinas",8,7,False,0.3971701
1449,"Naghain si Sen. Robinhood ""Robin"" Padilla nitong Lunes, Pebrero 20, ng resolusyon na magtatanggol kay dating Pangulong Rodrigo Duterte laban sa imbestigasyon ng International Criminal Court (ICC) sa giyera kontra droga ng bansa.",12,12,True,0.739348
1450,Nakatakdang buksan ng Philippine Ports Authority (PPA) ang bago at moderno na Passenger Terminal Building (PTB) sa Calapan Port sa Oriental Mindoro.,1,1,True,0.68208694
1451,NIYANIG ng magnitude 4.7 lindol ang lalawigan ng Quezon kagabi.,8,9,False,0.7922539
1452,"Lolit Solis, todo pasalamat sa kabaitan ng mag-asawang Taberna",14,12,False,0.7906121
1453,"Bukod sa pagbibigay ng public apology, dapat umanong mag-isip-isip si Senador Robin Padilla kung dapat pa ba siyang manatili bilang lingkod-bayan matapos ang kanyang pahayag kaugnay ng pantsi-chicks.",12,12,True,0.93111193
1454,Usap-usapan ngayon sa social media ang umano'y video ng engagement ni Skusta Clee sa kaniyang kasintahang si Ava Mendez.Makikita sa TikTok video na galing sa pagkakaluhod si Skusta at mabilis na niyakap si Ava habang nagsasaya ang mga kaibigan nito.,14,10,False,0.34270456
1455,Bahay gawing poison-proof,8,7,False,0.47141036
1456,"Mangungutang ang National Power Corp. ng P5 bilyon para mabayaran ang mga utang nito at ‘di mawalan ng kuryente sa mga liblib na lugar o off-grid areas, sabi ng Department of Energy kahapon.",1,0,False,0.52318394
1457,"4 na umano'y tulak ng 'shabu,' arestado sa QC",6,6,True,0.97072953
1458,"Patay ang isang padre de pamilya habang lima pa ang sugatan kabilang ang asawa at isang-taong gulang nilang anak matapos tambangan at pagbabarilin ang sinasakyan nilang multicab ng riding-in-tandem sa Datu Saudi Ampatuan, Maguindanao nitong Miyerkules.",6,6,True,0.416265
1459,PINATITIGIL ng National  Commission ang ABS-CBN matapos mag-expired ang prangkisa nito.,4,10,False,0.5157447
1460,"Lumitaw sa pinakabagong RP – Mission and Development Foundation Inc. (RPMD) “Boses ng Bayan” survey na si House Senior Deputy Majority Leader Sandro Marcos ay may pinakamataas na performance rating sa lahat ng 126 “neophytes” Congressmen. Nakuha ni Sandro ng Ilocos Sur, District1 ang kahanga-hangang 95.8% performance score.",11,12,False,0.57546306
1461,"Dahil sa napabayaang charge ng e-bike? Isang pamilya sa Pangasinan, patay sa sunog",8,8,True,0.5463731
1462,"SI Police Major General Benjamin Acorda Jr., na umano ang papalit kay outgoing Philippine National Police (PNP) Chief General Rodolfo Azurin bilang ika-29 na hepe ng pambansang pulisya.",12,12,True,0.937488
1463,"Guro, kinalma mga mag-aaral habang may bakbakan ng sundalo, rebelde sa Masbate",7,6,False,0.7941748
1464,Andi Eigenmann nabwisit sa ilang turista sa Siargao na basta na lang nag-iwan ng basura matapos mag-inuman,14,6,False,0.8486919
1465,"Nakumpiska ng pulisya ang mahigit P400,000 halaga ng umano'y iligal na droga at naaresto ang apat na nagbebenta ng droga sa dalawang magkahiwalay na buy-bust operation na ginanap sa lalawigan ng Bulacan noong Linggo, Peb 5.",6,6,True,0.97737247
1466,NAARESTO ng Quezon City Police District ang 11 katao sa magkakahiwalay na anti-drug operations.,6,6,True,0.9667956
1467,Pinay buking sa pekeng kasal modus,6,3,False,0.4322726
1468,"Dahil sa balitang naging 'unresponsive' si Boobay sa kaniyang interview sa ""Fast Talk with Boy Abunda"" noong Abril 20, may payo ang batikang showbiz columnist at talent manager na si Lolit Solis.",14,14,True,0.32194242
1469,"Limang miyembro ng New Peoples Army (NPA) ang napatay habang apat na iba pa ang nadakip sa naganap na engkuwentro laban sa tropa ng pamahalaan nitong Huwebes ng umaga sa Cawayan, Masbate.",7,6,False,0.7178053
1470,Dating ERC chief nagbitiw bilang DICT undersecretary,12,12,True,0.95700806
1471,Pumalo na sa mahigit 200 katao ang nasawi sa tuloy-tuloy na protesta sa bansang Iran na sumiklab sa pagkamatay ni Mahsa Amini habang nasa kustodiya ng pulisya.,6,11,False,0.35218012
1472,DepEd-Western Visayas inalerto mga iskul sa gastro outbreak,8,8,True,0.6174881
1473,SINIBAK ng Office of the Ombudsman ang tatlong opisyal ng Bureau of Customs kaugnay ng pagbebenta umano ng Good Conduct Time Allowance para agad na makalaya ang isang preso sa New Bilibid Prison.,6,6,True,0.8209082
1474,"Liza Soberano, binasag ang katahimikan tungkol sa panibagong tinatahak ng career",14,12,False,0.72760177
1475,Depensa ni Jonvic Remulla sa pamimigay ng pera sa Uniteam sortie: BBM was not mentioned,12,12,True,0.7050339
1476,"Koleksyon ng buwis sa POGO, bumaba",0,9,False,0.2567553
1477,"Bawal muna ang pagpapaluto ng pagkain o cooked to order sa El Nido, Palawan para maiwasang maulit ang pagtama ng  diarrhea sa mga turistang dumaragsa rito.",8,8,True,0.7140921
1478,"Inilabas ng Social Weather Station (SWS) nitong Huwebes, Marso 23, na tinatayang 93% ng mga Pinoy ang nagsabing personal nilang naranasan ang epekto ng climate change sa nakalipas na tatlong taon.",11,11,True,0.95907885
1479,"Aabot sa 220,000 na repatriated overseas Filipino workers ang nakauwi na sa kani-kanilang pamilya.",9,1,False,0.4356903
1480,HappyLand nasunog; 500 pamilya apektado,8,9,False,0.8099186
1481,"Hugot ni Isko: Opo, lumaki akong busabos, ngunit hindi ako naging bastos!",12,12,True,0.66800827
1482,Apat na miyembro ng New People's Army (NPA) ang sumuko sa magkakahiwalay na lugar sa Zamboanga Peninsula kamakailan.,7,7,True,0.63373965
1483,BAGSAK sa kulungan ang taga-South Korea na wanted dahil sa illegal online gambling makaraang ma- intercept sa Ninoy Aquino International Airport Terminal 1.,6,6,True,0.91563666
1484,Dasal alay ni VP Sara sa mga biktima ng bagyong Paeng,2,12,False,0.29264495
1485,"Nakapiit na ang isang estudyante sa kolehiyo matapos maaresto ng pulisya kaugnay sa umano'y kinakaharap na kasong rape sa Agno, Pangasinan kamakailan.",6,6,True,0.9598212
1486,MAGIGING isang hamon umano ang pagtiyak na sapat ang suplay ng bigas sa bansa.,1,1,True,0.62154806
1487,Humingi na ng paumanhin ang social media personality na si Rendon Labador sa celebrities na napagsalitaan niya ng masasakit na pahayag gaya nina Coco Martin at Michael V.,14,12,False,0.43133187
1488,"Anak' ni Julia Montes, dalaga na; hinangaan ang ganda",14,14,True,0.50947404
1489,"Apektado ng red tide ang limang coastal waters sa Visayas at Mindanao, ayon sa Bureau of Fisheries and Aquatic Resources (BFAR).",8,9,False,0.8524601
1490,Magandang balita dahil mas higit pang mapapabilis ngayon ang mga transaksiyon sa Manila City Hall.,1,1,True,0.394299
1491,Nanawagan si Senador Win Gatchalian sa pamahalaan na pag-ibayuhin ang pagsisikap na tugunan ang tinatawag niyang ‘pandemic of mental health’ o ang suliranin sa mental health ng mga Pilipino dala ng Covid-19 pandemic.,5,8,False,0.88107836
1492,"Ika-10 gold medal ng Pilipinas, kinubra ni Kim Mangrobang sa duathlon",14,14,True,0.49165127
1493,"Lamentillo, inilunsad ang dalawang bagong aklat na ‘Night Owl’",14,10,False,0.453843
1494,PUMANAW na ang tinaguriang “Oldest Pinoy na si Lola Francisca Susano o mas kilala bilang Lola Iska sa edad na 124.,14,10,False,0.61874926
1495,"Muling nagpakawala ng matitinding salita ang direktor ng ""On the Job: The Missing 8"" laban sa award-winning actor na si John Arcilla, kaugnay pa rin ng isyung hindi nito pagbanggit sa kaniya bilang direktor o maging sa pangalan ng pelikula, sa unang social media posting nito kaugnay ng pagkilala ng senado sa kaniyang kahusayan bilang aktor.",14,12,False,0.7650323
1496,"Sibak sa P6.7B shabu raid, 117 pulis na",6,6,True,0.96713156
1497,"Pinayuhan ni Department of Health (DOH) officer-in-charge Maria Rosario Vergeire ang pribadong sektor na huwag munang bumili ng Covid-19 bivalent vaccines upang maiwasan ang lalo pang pagkasayang ng mga bakuna. “We are strongly advising the private sector at this point to just rely on the national government’s procurement so that we can prevent further wastage of our vaccines since we still have a lot of these monovalent vaccines in the country which we can use as boosters for our population,” ayon pa kay Vergeire, sa panayam sa telebisyon.Ipinaliwanag ni Vergeire na sa ngayon nasa 26 milyon pa ng Covid-19 vaccines ang hindi pa rin nagagamit.Sa mga naturang di pa nagagamit na bakuna, nasa 16 milyong doses ang nasa national warehouse habang ang 10 milyon pa ay naipamahagi na sa mga local government units (LGUs).",8,8,True,0.6573933
