text,gold_label,chatgpt_label,match
"3 taon matapos ang Marawi siege, mga residente nasa temporary shelters pa rin",9,1,False
"Mahabang DSWD process, hindi COVID-19, ang papatay sa mahihirap- Cayetano",9,1,False
"Ayaw patalo sa Brazil: Kapitan at kanyang tresurera, nag-doggy sa Zoom meeting sa Dasmariñas",14,14,True
Tinatapos pa ng National Bureau of Investigation (NBI) ang forensic at criminal investigation ukol sa pagkamatay ng 23-anyos na flight attendant na si Christine Dacera.,6,6,True
FDA: Sinovac puwede nang iturok sa mga senior ayon sa vaccine experts,8,5,False
Nograles tiniyak ang kalidad ng COVID-19 testing kits,8,8,True
Ibinahagi ni Senator Christopher Go na sumulat sa kanya si Russian Ambassador to the Philippines Igor Khovaev at ibinahagi ang positive development sa iniimbento nilang bakuna laban sa COVID 19.,13,13,True
"May handog na libreng sakay sa Light Rail Transit Line 2 ngayong araw ng Miyerkules, December 30.",9,9,True
MAYROON umanong hakbang upang mapaaga ang pagtanggal kay Speaker Alan Peter Cayetano.,12,12,True
"OFWs na nahawa ng COVID nadagdagan ng 25, nasawi tumaas ng 17",8,8,True
Kinalampag na ng Alliance of Concerned Teachers (ACT) si Pangulong Rodrigo Duterte sa pangako nito na dodoblehin ang suweldo ng mga pampubikong guro.,11,12,False
"Brgy. chair niratrat sa COVID outpost, patay",6,6,True
Aprubado na sa ikatlo at huling pagbasa ng Kamara de Representantes ang panukalang P4.506 trillion 2021 national budget.,5,5,True
UMAPELA si House Majority Leader at Leyte Rep. Martin Romualdez sa Kamara de Representantes na maglaan ng pondo upang maiuwi sa bansa ang mga overseas Filipino workers na nawalan ng trabaho.,5,1,False
Mga komite binigyan ng kapangyarihan na mag-hearing kahit walang sesyon,4,4,True
Ekonomiya lalakas kung may kumpiyansa ang publiko na lumabas,0,0,True
KUKUHA ng 900 fresh graduate ang Department of Agriculture upang gawing implementers ng mga agricultural programs sa bawat distrito.,1,1,True
"Kaya naman, muling nagpaalala ang Department of Health (DOH) tungkol sa pagsusuot ng face mask.",8,8,True
"Navotas namigay ng mid-year bonus, cash gift",9,9,True
Senator Lapid isinulong ang buwanang pensyon para sa PWDs,5,5,True
"Mahigit 1,000 ng Avigan tablets ang natanggap ng Ospital ng Sampaloc.",1,1,True
Ordinansa vs umaapi sa frontline workers ipasa- DILG,5,3,False
"Mga dumalo sa UniTeam rally nawalan ng cellphone, wallet: Parang awa n’yo na po pakisauli na lang po",6,6,True
"Staycation sa mga hotel na nasa MGCQ, pinayagan na",8,9,False
Liquor ban sa Antipolo aalisin sa Hunyo 1,6,9,False
UMABOT sa 51 overseas Filipino workers ang napaulat na gumaling sa coronavirus disease 2019.,8,8,True
"Mangingisdang nilulon ng balyena, himalang nakaligtas",8,14,False
NAGBABALA si Cagayan de Oro Rep. Rufus Rodriguez sa mga nagpapatupad ng social amelioration program na makasuhan kung hindi bibigyan ng second wave ng tulong pinansyal ang mga nabigyan ng first wave.,6,6,True
Binatikos ng Philippine Coast Guard (PCG) ang China matapos itanggi na tinutukan ng laser ng Chinese Coast Guard (CCG) ang tropa ng gobyerno sa Ayungin Shoal kamakailan.,13,7,False
"""Hala naaksidente si Doc Luna, hindi 'yun joke,"" saad ng content creator.Humihingi ngayon ng panalangin ang sikat na content creator sa TikTok na si Dr. Krizzle Luna para sa kaniyang pamilya at agarang paggaling matapos maaksidente.Kuwento ni Luna, naaksidente sila dahil nawalan ng preno ang nakasalubong nilang sasakyan.""Maraming maraming salamat po sa walang sawang suporta at sa mga prayers. Naaksidente po tayo, nagkaroon po ng vehicular accident. Nawalan ng preno 'yung nakasalubong naming sasakyan,"" aniya sa isang video na inupload sa kaniyang Facebook page nitong Sabado, Enero 21.",8,8,True
"75 autism spectrum students, hinangaan dahil sa kanilang likhang sining",14,10,False
Nanawagan ang Malacañang na samantalahin ang natitira pang apat na araw na pagpaparehistro para sa Barangay at Sangguniang Kabataan elections.,9,11,False
"Sakripisyo ng mga health worker, kinilala ni Marcos",2,2,True
"Pinakamatandang obispo sa Pinas, pumanaw na sa edad na 93",14,14,True
"Laugh trip ang netizens sa bagong inilabas na advertisement ng isang sikat na brand ng softdrinks matapos itampok ang pagiging ""Sharonian.""Oooppsss, pero teka, hindi ito ang tawag sa avid fans at supporters ni Megastar Sharon Cuneta, kundi kolokyal na tawag sa mga taong mahilig ""mag-Sharon"" o magbalot ng pagkain sa tuwing may pupuntahang handaan.Sa naturang ads na naka-upload sa "">YouTube channel,  makikitang inilabas ng nanay mula sa kaniyang bag ang kaniyang mga pasalubong para sa kaniyang asawa at anak, habang pumapailanlang ang awiting ""Bituing Walang Ningning"" na orihinal na inawit ni Mega.Makikitang kagulat-gulat na inilabas ng nanay ang mga pagkaing ibinalot kasama ang kaldero't kawali, lechon, mga lobo, batang birthday celebrator, kumakantang mala-Sharon Cuneta at ang payaso na nagawa pang makikain sa kanilang hapag-kainan.",14,10,False
"Ang saya-saya, no?' Estudyante, ginaya si Gloria",14,14,True
"Pekeng doktor, kaniyang kasabwat, timbog sa Pasay City",6,6,True
"Mawawalan suplay ng tubig ang ilang bahagi ng Caloocan, Malabon, Navotas, Valenzuela, Maynila at Quezon City dahil sa network maintenance simula Mayo 22 hanggang 27.Sa pahayag ng Maynilad Water Services nitong Sabado, ang mga lugar sa Caloocan City na mawawalan ng water supply simula 11:00 ng gabi ng Mayo 22 hanggang 4:00 ng madaling araw ng Mayo 23 ay kinabibilangan ng Barangay 28, 31 at 35 (Dagat-Dagatan Extension corner C3); Brgy. 41 hanggang 45 (2nd Avenue (west) corner Rizal Avenue); Brgy. 28 at 31 (Tuna corner Taksay Street).Dakong 11:00 ng gabi ng Mayo 23 hanggang 4:00 ng madSa Mayo 24 (dakong 11:00 ng gabi) hanggang Mayo 25 (dakong 4:00 ng madaling araw), putol din ang suplay ng tubig sa Brgy. 25, 29, 30 at 32 hanggang 35 (A. Mabini corner Dimasalang).",9,1,False
"Apektado ngayon ng red tide ang 10 coastal waters sa Visayas at Mindanao, ayon sa pahayag ng Bureau of Fisheries and Aquatic Resources (BFAR).",8,8,True
"ECHO, nilampaso ang Blacklist sa MPL-PH Season 11",14,14,True
"Sa hangaring maabot ang mas maraming Pilipino, lalo na ang mga mas bihasa sa ating pambansang wika, ilalabas ni Department of Information and Communications Technology (DICT) Undersecretary at dating Build, Build,  chair Anna Mae Yu Lamentillo ang edisyong Filipino ng Night Owl.Ang “Night Owl: Edisyong Filipino” ay salin sa Filipino na bersyon ng unang aklat ni Lamentillo na nagdedetalye sa mga nagawang imprastraktura ng administrasyon ni dating Pangulong Rodrigo Duterte, partikular na ng Department of Public Works and Highways (DPWH) sa ilalim ng dating Kalihim na si Mark A. Villar.",10,10,True
"Abra, niyanig ng magnitude 4.6 na lindol",8,8,True
"Ngayong Araw ng Kagitingan, Abril 9, ipinahayag ni Vice President Sara Duterte na bilang pagbibigay-pugay umano sa mga bayani ng kasaysayan, maging inspirado nawa ang mga Pilipino na magpamalas ng kabutihan at bayanihan sa kapwa, lalo na sa pinakamahihirap na sektor sa bansa.“As we honor the heroic courage of our fallen heroes of Bataan, may we be inspired to demonstrate gallant acts of kindness and bayanihan among our kababayan from the most vulnerable sectors,” ani Duterte sa kaniyang video message.“May their legacy continue to inspire us in our resolve of enriching our national heritage and strengthening our democratic institutions as we work together in  the most pressing issues of society today.”Ayon sa Bise Presidente, ang Battle of Bataan ay nag-iwan ng hindi maaalis na marka ng pagiging makabayan, katapangan, at katatagan ng mga Pilipino sa harap ng mga suliranin.",10,2,False
Sinibak na sa serbisyo ang apat na tiwaling pulis ng Police Regional Office (PRO) sa Caraga Region bilang bahagi ng ipinatutupad na internal cleansing.,6,6,True
"Reptiles, mga manok, at malalaking alaga, 'di pa rin pwede sa LRT-2",6,9,False
"Paolo Contis, nag-reflect sa buhay: 'Alam ko lahat ng mali ko!'",14,14,True
"Nasa 300 piraso ng food packs ang ipinagkaloob ng Philippine Charity Sweepstakes Office (PCSO) para sa mga katutubong naninirahan sa Capas, Tarlac.",9,1,False
"Isa sa worst int’l airports sa mundo? Kuwento ng pasaherong na-off-load umano sa NAIA, viral",9,9,True
"Dahil sa pagbaha: OVP, namahagi ng sako-sakong bigas sa Lanao del Norte at Eastern Samar",9,1,False
"Isa sa mga napag-usapan nina Ogie Diaz, Mama Loi, Mrena, at Tita Jegs sa isang episode ng kanilang showbiz-oriented vlog na ""Ogie Diaz Showbiz Update"" ay ang pamumuna ng mga netizen sa umano'y format ngayon ng GMA Public Service program na ""Wish Ko Lang"" na hino-host ni Vicky Morales.Matatandaang napaulat na rin ng Balita ang tungkol sa reaksiyon at komento ng netizens na tila pa-Vivamax na raw ang mga istoryang isinasadula sa naturang programa.",14,14,True
"Teenage pregnancy rate sa Caraga, nakitaan ng pagbaba -- PSA",8,8,True
"Handa na sa 'Big One?' OCD, nag-aerial survey sa mga istraktura sa West Valley Fault",8,8,True
"Isang high-value individual, nabitag sa kinasang buy-bust sa Biñan",6,6,True
"Sa kanilang pagdiriwang ng 6-year anniverary nitong Miyerkules, Mayo 10, inanunsyo ng folk-pop band Ben&Ben na magla-launch sila ng kanilang sariling foundation na tatawaging “Puhon Foundation.”",14,10,False
"Ivana Alawi, namahagi ng biyaya sa Hakot Grocery Challenge",14,14,True
"‘Save Sierra Madre’: 300 IPs, tuloy sa pagmartsa pa-Malacañang bilang pagtutol sa Kaliwa Dam",11,2,False
"Kung pinag-usapan ang nakakalokang kissing scene nina Kapamilya stars Joshua Garcia at Jodi Sta. Maria sa inilabas na official teaser ng ""Unbreak My Heart,"" ang unang makasaysayang collaboration project ng GMA Network, ABS-CBN/Dreamscape Entertainment, at Viu Philippines, nawindang din ang netizens sa maiinit na eksena nina Joshua at kaapelyido niyang si Kapuso actress Gabbi Garcia.Ngayon pa lamang ay inaabangan na ng Kapamilya at Kapuso fans kung bakit ""tinuhog"" ng karakter ni Joshua ang mga karakter nina Jodi at Gabbi, at ano nga kaya ang magiging papel dito ni Richard Yap, na eventually ay nauna nang maging katambal ni Jodi sa hit afternoon series na ""Be Careful with My Heart.""",14,14,True
"LUCENA CITY, Quezon -- Patay ang 35-anyos na karpintero at 25-anyos na babae matapos barilin sa Barangay 6 dito noong Miyerkules ng gabi, Marso 1.Kinilala ng pulisya ang mga biktima na sina John Carlo Leoparte, alias “Carlo,” at Charisse Daen, alias ‘’Ivy"" na parehong taga Lucena.Ayon sa imbestigasyon, bandang 11:30 ng gabi nang biglang sumulpot ang hindi pa nakikilalang suspek at pinagbabaril umano ang mga biktima gamit ang kalibre .45 at tumakas dala ang armas na ginamit.Nagtamo ng tama ng baril si Leoparte sa kaliwang bahagi ng dibdib na naging sanhi ang agarang pagkamatay habang si Daen ay tinamaan sa ulo at kanang binti at isinugod pa sa ospital ngunit idineklara itong patay na.",6,6,True
"Lacuna, tumanggap ng parangal mula sa NBI",12,14,False
"Napa-second look at ""kinabahan"" ang mga netizen sa isang litrato ng komedyanteng si ""Dagul"" o si Romeo Queddeng Pastrana sa tunay na buhay, na naka-upload sa isang Facebook page.Makikita kasing naka-black and white ang litrato ni Dagul at nakasulat dito ang kaniyang buong pangalan.Sa ibaba ng pangalan, nakalagay ang edad nitong ""63.""""Romeo 'Dagul' Pastrana, kilala bilang isang Filipino  at host sa isang sikat na TV program na Goin' Bulilit. Nakakagulat na isipin na sa edad na 63, Kaninang 8:45am natagpuan na 83 ang kaniyang score sa videoke,"" saad sa caption.",14,14,True
"Publiko, pinaalalahanan ng LCP Chaplaincy na mag-ingat vs. Covid-19",8,8,True
"Iniulat ng Department of Health (DOH) nitong Lunes, Abril 3, na may kabuuang 1,721 bagong kaso ng Covid-19 na naitala sa bansa noong nakaraang linggo.",8,8,True
Walang kawala!' Michele Gumabao di pinalusot ng nanlilimos sa SG,14,14,True
"Revilla, sumailalim sa laparoscopy para tanggalin na ang kaniyang gall bladder",8,8,True
"Lalaking hinahabol ng batas dahil sa kasong rape sa Pasay,  nakorner sa Bulacan",6,6,True
"Hindi pa tiyak ng tinaguriang ""The Magician"" sa larangan ng bilyar na si Efren ""Bata"" Reyes, Jr. kung sasali muli sa susunod na Southeast Asian (SEA) Games.Ito ay matapos matanggal sa kontensyon sa pagpapatuloy ng 32nd SEA Games sa Cambodia.",14,14,True
"“Kahit bingi sila, we have to blow our whistle again and again. At least, the whole world would hear.”",13,11,False
"Bossing, pinaluhod ng NorthPort Batang Pier",14,14,True
"Cambodia, pinahiya ng PH women's basketball team",14,14,True
Libu-libong Katoliko ang nakiisa sa idinaos na Walk for Life 2023 ng Simbahang Katoliko nitong Sabado.,2,2,True
Nagbabala ang isang grupo ng mga magsasaka na posibleng tumaas ang presyo ng bigas sa susunod na linggo.,0,0,True
"Isinapubliko ng mga eksperto sa kalusugan na ang kanser ay ikatlo sa nangungunang sanhi ng pagkamatay sa Pilipinas.Sa isinagawang National Cancer Summit sa Quezon City kamakailan, binanggit ni Philippine Society of Medical Oncology president Dr. Rosario Pitargue, 184 sa bawat 100,000 pasyente ang natutuklasang may kanser kada araw.“In terms of death, lung [cancer], it would be followed by liver, breast, colon and prostate,” ayon kay Pitargue.Sinabi naman ni Healthy Pilipinas co-convener Ralph Degollacion, nakadadagdag sa sakit ang paninigarilyo, labis na pag-inom ng alak, hindi pagsunod sa diyeta at hindi nag-eehersisyo.",8,8,True
"Dahil sa tindi ng init, pampublikong mga klase sa QC, pinaikli na",8,9,False
"Nasagip ng Philippine Coast Guard (PCG), Maritime Police at Municipal Disaster and Risk Reduction Management Office (MDRRMO) ang limang mangingisda matapos lumubog ang sinasakyang bangka sa Bansud, Oriental Mindoro nitong Linggo, Pebrero 19.",8,8,True
"LA UNION — Itinaas ng Provincial Disaster Risk Reduction and Management Office (PDRRMO) dito ang red alert status para sa mga operasyon nito ngayong Linggo ng gabi, Mayo 28.",8,8,True
"Nakarating sa kaalaman ni Rendon Labador ang reaksiyon ni ""FPJ's Batang Quiapo"" lead star at direktor na si Coco Martin tungkol sa paninita nito sa kaniya, kaugnay ng pagiging ""abala"" sa mga nagtitinda sa Quiapo dahil sa kanilang taping.",14,14,True
"Ikinatuwa ni Manila City Councilor Dr. Lei Lacuna, pangulo ng Liga ng mga Barangay (LnB), ang desisyon ng Commision on Election (Comelec) na ipagpaliban sa Agosto ang petsa ng paghahain ng certificates of candidacy (CoCs) para sa 2023 Barangay and Sangguniang Kabataan elections (BSKE).Sa kanyang pagdalo sa MACHRA's Balitaan sa Harbour View forum ng Manila City Hall Reporters' Association (MACHRA) nitong Biyernes, sinabi ni Lacuna na pabor ang mga barangay sa naturang desisyon ng Comelec dahil makapagbibigay ito sa kanila ng sapat na panahon upang maipatupad ang kanilang mga proyekto nang hindi naaakusahan ng pamumulitika o premature campaigning.""Mas okay 'yun para sa amin. Nagulat nga kami na na-schedule ng maaga, supposed to be.  Mas pabor sa amin (rescheduling) kasi maiiwasan rin namin na masabing namumulitika,"" aniya.Ipinaliwanag ni Lacuna, na siyang chairman ng Barangay 609 sa Sta. Mesa, Manila, na bawat barangay ay may nakahanay nang proyekto na kailangang ipatupad para sa kapakanibangan ng kanilang mga constituents.",12,12,True
"Inaasahang bababa ang presyo ng produktong petrolyo sa Martes, Pebrero 28.",0,0,True
"Masayang ibinahagi ng aktres at TV host na si Maine Mendoza ang katuparan ng kaniyang pangarap na maging isang flight attendant para sa bagong season ng kaniyang lifestyle show na “Maine Goals.”Sa kaniyang social media accounts, ipinakita ni Maine ang mga larawan niya suot ang uniporme na pang-flight attendant na may kasama pang name plate, na siya mismong kuha mula sa naturang programa.",14,14,True
"Dinakip ng pulisya ang isang 38-anyos na lalaki sa Solano, Nueva Vizcaya matapos piliting makipagtalik sa kanya ang isang babae kapalit ng hindi pagpapakalat ng malalaswang litrato nito.",6,6,True
Pantasya sa ibang bebot ng lalaking may jowa normal lang sey ni Slater Young,14,14,True
"Hinamon ni Bise Presidente Sara Duterte nitong Martes, Marso 21, ang kalalakihan na makiisa sa paglaban para sa pagkakapantay-pantay ng kasarian at lumikha ng mas ligtas na mga puwang para sa mga batang babae at kababaihan sa mga komunidad.",3,3,True
"Kapitan, 22 tripulante nailigtas sa tumaob na cargo vessel sa Surigao del Norte",8,8,True
"Mapanakit pero relate?' Lyrics ng bagong kanta ni TJ Monterde, patok agad sa netizens",14,14,True
"Bikini photo ni Jennica 'Lumaban' Garcia, gagawing wallpaper ni Christian Bables",14,14,True
"Pitong mga lugar sa bansa ang nagtala ng mga heat index na umabot sa ""danger"" level nitong Linggo, Abril 23, ayon Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA).",8,8,True
"4 Taiwanese fugitives, dinampot sa Makati City",6,6,True
"Curfew para mga kabataan, ipatutupad sa Cavite City matapos ang grenade explosion incident",6,6,True
"Comelec, muling hinikayat ang publiko na magparehistro bago ang nalalapit na deadline",9,11,False
"Sinibak sa puwesto ang dalawang kawani ng Bureau of Immigration (BI) dahil sa umano'y pagkakasangkot sa human trafficking activities.Ito ang inanunsyo ni BI Commissioner Norman Tansingco at sinabing pirmado na niya ang kautusan nitong Enero 17.Gayunman, tumangging isapubliko ng opisyal ang pagkakakilanlan ng dalawang empleyado habang iniimbestigahan pa ng ahensya ang alegasyong dawit umano ang mga ito sa trafficking activities sa Clark International Airport (CIA) at sa Ninoy Aquino International Airport (NAIA).“We have received information that the two have links to trafficking syndicates. We are initiating an investigation to verify this information, and if there is indeed the probable cause, we shall file the appropriate case before the Department of Justice (DOJ),” ayon sa opisyal.",6,6,True
