text,code_frames,label
"A former US State Department employee was sentenced for 15 years in prison for illicit sexual conduct with minors in the Philippines, according to a press release posted on the US Department of Justice website.",7,6
"Talk on ICC probe vs. Duterte's drug war 'constructive, fruitful’ — Tolentino, Neumann",7,6
"Chinese ambassador’s remark about OFWs ‘misinterpreted,’ says embassy",14,13
25 more Filipinos arrive from quake-hit Turkey,9,8
4 out of 10 persons were never married — PSA,12,11
"Ukrainian President Volodymyr Zelenskiy on Monday said he has spoken with President Ferdinand ""Bongbong"" Marcos in ""the first phone call"" between the two leaders.",14,13
Marcos OKs creation of inter-agency body to look into labor cases,6,5
"Marcos, Malaysia PM Anwar meet in Malacañang for bilateral talks",14,13
"President Ferdinand “Bongbong” Marcos Jr. on Wednesday said the recent Social Weather Stations (SWS) survey that gave him a “very good” rating was “encouraging.""",13,12
"The ship sent by South Korea carrying supplies to aid the cleanup of the oil spill in Oriental Mindoro has arrived at the Manila port, according to the Embassy of the Republic of South Korea in the Philippines.",14,13
MWSS: NCR water supply sufficient for rest of 2023 amid El Niño,2,1
"Palace announces latest appointments in LWUA, OP",2,1
The Commission on Human Rights (CHR) on Friday urged the government to review cases of “arbitrary arrest and unjust detention” due to political reasons in order to decongest detention facilities in the country.,4,3
Padilla wants party-list system abolition amid Cha-cha talks,13,12
Senate report on DepEd's 'overpriced' laptops reaches plenary,1,0
The Department of Justice (DOJ) has filed a motion to reopen one of the drug cases of former Senator Leila de Lima as the agency wants to present a new witness against her.,7,6
"DOH: 86 kids, adolescents tested positive for HIV in January",9,8
One of nine suspects behind the hazing of slain Adamson University chemical engineering student John Matthew Salilig surrendered to authorities.,7,6
Zubiri hopes Marcos will start VFA talks with Japan PM,14,13
Transport group Liga ng Transportasyon at Operators sa Pilipinas (LTOP) on Tuesday suggested transferring the funds intended for fare discounts to the government's public utility vehicle (PUV) modernization program.,6,5
"Neri, Harry discuss likelihood of ICC arrest warrant vs. ex-president Duterte",7,6
"20,000 devotees joined Nazareno motorcade on Good Friday, says Quiapo Church",3,2
"The Sandiganbayan on Friday found former Bukidnon lawmaker Candido Pancrudo Jr. and two others guilty of multiple counts of graft, malversation of public funds, and malversation of public funds via falsification of public documents.",7,6
ACT files ILO complaint over Sara’s ‘red-tagging’ remarks,7,6
The Sandiganbayan has cleared three bidding officers of the Philippine State College of Aeronautics (PHILSCA) of graft charges in connection with the 2008 purchase of five Cessna planes without public bidding due to lack of evidence.,7,6
China also used laser on Philippine ship in June 2022 —PCG exec,14,13
"Comelec eyes filing of COC for barangay, SK elections in first week of July",13,12
"There have been fewer fires but more deaths and greater property damage in the first quarter of  to the same period last year, the Bureau of Fire Protection (BFP) said Monday.",9,8
"Cagayan de Oro Representative Rufus Rodriguez on Monday called on the Senate to act on proposals seeking to amend the 1987 Constitution, saying it is the will of the majority and a matter of courtesy.",5,4
"DOH records 437 new COVID-19 cases; active tally rises to 9,480",9,8
Pope Francis has appointed Cebu Archbishop Jose Palma as member of the newly-established Dicastery for Culture and Education.,3,2
Marcos to ask Interpol to issue blue notice vs. Degamo slay suspects,7,6
NTF-ELCAC opposes bill on human rights defenders’ protection,6,5
Sara Duterte: Target 100% of Filipino youth are in school,10,9
"Philippines, US to restart joint patrols in South China Sea",14,13
"DICT’s cybersecurity arm probes PNP, NBI database breach",7,6
The Supreme Court has declared unconstitutional a clause in a collective bargaining agreement that set a lower mandatory retirement age for female flight attendants than for male cabin crew.,5,4
People eligible to receive the second COVID-19 booster dose were called on by a medical professional to take the jab amid the reported rise in coronavirus infections.,9,8
LTFRB conducts surprise inspection on PITX buses for Holy Week,9,8
"Senator Cynthia Villar on Wednesday said she is mulling legal action against the person who took a video of her during a confrontation in a subdivision in Las Piñas as she believes the person had ""bad intent"" after the video went viral online.",7,6
"Pamplona Mayor Janice Degamo, the wife of slain Negros Oriental Governor Roel Degamo, said she is preparing for the long battle for justice to be served.",7,6
German parliamentarian visits EJK victims’ families,14,13
"Parts of NCR, Cavite face week-long water service interruption",2,1
NBI urged to investigate doc who supposedly refused to aid alleged hazing victim Salilig,7,6
Remotely operated underwater vehicle to help locate sunken oil tanker,2,1
"DOH posts 119 new COVID-19 cases; active tally climbs to 9,120",9,8
"President Ferdinand ""Bongbong"" Marcos Jr. has appointed Valenzuela City Representative Rex Gatchalian as secretary of the Department of Social Welfare and Development (DSWD).",13,12
PNR to halt operations from April 6 to 9 for Holy Week,10,9
"An estimated 1.37 million children aged five to 17 worked in 2021, the Philippine Statistics Authority's latest data on child labor showed.",10,9
Babe Romualdez says Marcos has no objection to PH-US MDT but wants clarification,14,13
The ethics and  on Wednesday directed Negros Oriental Representative Arnolfo Teves Jr. to explain in five days his absence at the House of Representatives in the light of his expired travel authority.,7,6
COVID-19 positivity rate in NCR climbs to 19.7% —OCTA,9,8
4 more suspects in Degamo killing surrendered —Remulla,7,6
A broken television monitor prompted the Sandiganbayan on Thursday to postpone the plunder and graft trial against former Senate President Juan Ponce Enrile and other accused on the alleged misuse of pork barrel or discretionary funds.,7,6
The House agriculture and food panel issued Tuesday a show cause order requiring at least six officials of cold storage facilities and a trader to explain why they should not be cited in contempt over their failure to attend probe on exorbitant onion prices.,7,6
The Bureau of Immigration on Wednesday warned young professionals against scammers offering call center or BPO work abroad with a high salary after some turned out to be recruitment for a crypto scam operation.,7,6
"New EDCA sites will be used vs. China ops around Taiwan, says think-tank",8,7
"SAN JOSE DEL MONTE, Bulacan — At least 1.2 million housing units have been started by the administration under its flagship Pambansang Pabahay para sa Pilipino Housing Program (4PH), President Ferdinand ""Bongbong"" Marcos Jr. said Wednesday.",10,9
Police release wanted poster of six suspects behind missing ‘sabungeros’ in Manila Arena,7,6
Justice Secretary Jesus Crispin Remulla on Tuesday said the International Criminal Court (ICC) cannot enter the Philippines to investigate the controversial war on drugs and impose a different rule of law.,7,6
"Around 9,650 new teachers are expected to be hired by the Department of Education (DepEd) this year, according to its spokesperson on Thursday.",2,1
